id,state_id,year,18-24_count,18-24<hs_grad,18-24_hs_grad/equiv,18-24_some_college/associate,18-24_bachelor/higher,25+_count,25+<9th_grade,25+_9th-12th_grade_nongrad,25+_hs_grad/equiv,25+_some_college,25+_associate's,25+_bachelor's,25+>bachelor,25-34_count,25-34_hs_grad/higher,25-34_bachelor/higher,35-44_count,35-44_hs_grad/higher,35-44_bachelor/higher,45-64_count,45-64_hs_grad/higher,45-64_bachelor/higher,65+_count,65+_hs_grad/higher,65+_bachelor/higher,25+_earnings,25+<hs_grad,25+_hs_grad/equiv.1,25+_some_college/associate,25+_bachelor's.1,25+>bachelor.1
6,6,2022,544827.0,0.1100294221835555,0.344865434348885,0.3903881415568612,0.1547170019106982,4084004.0,0.0279355749896425,0.0417431030919656,0.2015446116115459,0.1866254293580515,0.0830106924479016,0.2884157312284708,0.1707248572724218,915942.0,0.9470839856672147,0.4971013448449792,860355.0,0.9214498666248234,0.4941390472537499,1392046.0,0.9201053700811612,0.439980431681137,915661.0,0.9374200714019708,0.4174121208613231,55648.0,34357.0,42245.0,46542.0,69493.0,84468.0
7,7,2022,350593.0,0.0943487177439367,0.2831488364000422,0.4289560829794092,0.1935463628766119,2545188.0,0.0394375582471707,0.0454422227356093,0.2593313342668596,0.1593960839042145,0.0774044982138844,0.2298451037801529,0.1891431988521083,450510.0,0.9441033495371912,0.4706022063883154,460313.0,0.9174648554353232,0.4574930536395887,970653.0,0.918621793782124,0.4139718313341637,663712.0,0.8887002193722578,0.3645858444626585,58734.0,31767.0,41610.0,49709.0,75597.0,92566.0
8,8,2022,86128.0,0.1331738807356492,0.3866106260449563,0.3757663013189671,0.1044491919004272,724041.0,0.0261642641784097,0.0538367302404145,0.2822837380756062,0.1874078954092378,0.0851567797956193,0.2097864623688437,0.1553641299318685,130563.0,0.9273607377281464,0.3977773182295137,125307.0,0.910268380856616,0.4036885409434429,255991.0,0.9219933513287576,0.3444183584579145,212180.0,0.918809501366764,0.3473277405976058,50835.0,34578.0,39820.0,44530.0,64139.0,79150.0
9,9,2022,1845519.0,0.124289698453389,0.3461010154867004,0.4090816729602892,0.1205276130996213,16104410.0,0.0421893754567848,0.0585861264088532,0.2709573961418021,0.1835297288134119,0.1020723516105215,0.2139378592571848,0.1287271623114414,2783761.0,0.9183432054691476,0.3680560220507435,2799499.0,0.9032666202059726,0.3764016347210697,5726736.0,0.901215980621422,0.3315949958231006,4794414.0,0.8833847056178294,0.3214459577333121,44036.0,28063.0,34769.0,41565.0,56243.0,74215.0
10,10,2022,1074228.0,0.1414699672695182,0.361027640314719,0.378166460006628,0.1193359324091347,7332980.0,0.0398798305736549,0.0649801308608505,0.2699915995952532,0.1910702061099307,0.087136880231502,0.2072315757031929,0.1397097769256155,1483997.0,0.9195914816539388,0.374782428805449,1469050.0,0.8893523025084238,0.3873387563391307,2735658.0,0.9014986522438112,0.3435462327527783,1644275.0,0.8676638640130149,0.2913703607973119,47625.0,30325.0,35880.0,42139.0,63803.0,78550.0
11,11,2022,119487.0,0.0915162318913354,0.4311682442441437,0.3524985981738599,0.1248169256906609,1023843.0,0.0316191056636613,0.0394288968132809,0.2675312523502138,0.1958688978681301,0.1112944074433287,0.2208580807799633,0.1333993590814216,190091.0,0.9433061007622664,0.347717672062328,192131.0,0.9457037125711104,0.3911237645148362,346967.0,0.9373802119509924,0.3563566563967178,294654.0,0.8988440679576724,0.3319656274817243,50993.0,29829.0,41441.0,46737.0,61880.0,79653.0
12,12,2022,194235.0,0.1317630705073751,0.3690117641001879,0.4164439982495431,0.0827811671428939,1280178.0,0.0346553369921995,0.0452429271554424,0.2602020968959004,0.2387496113821671,0.0984074089696901,0.2143522228940038,0.1083903957105965,250343.0,0.9369704765062334,0.3358711847345442,256103.0,0.9156706481376634,0.3558802513051389,444202.0,0.905259318958492,0.3082156316270525,329530.0,0.9307377173550208,0.3065972749066852,43844.0,35192.0,37406.0,40546.0,54796.0,72869.0
13,13,2022,1172987.0,0.1063771380245475,0.3504812926315466,0.3787774289058617,0.164364140438044,8692839.0,0.0461861769210266,0.0497984605489645,0.2515990460653878,0.1914258391303462,0.0841955085099356,0.2246665329934213,0.1521284358309178,1689818.0,0.945872869149222,0.4489382880286516,1673268.0,0.9114308048680784,0.4436491942713301,3164813.0,0.8926461057888728,0.3552295190900694,2164940.0,0.8822327639565068,0.3003385775125408,51922.0,31826.0,38766.0,44169.0,68489.0,84140.0
14,14,2022,679203.0,0.144641587272141,0.3775940330063324,0.3668947280857122,0.1108696516358143,4584460.0,0.0357649537786347,0.0622592410011211,0.3212788420010208,0.1921486936302203,0.0925456869511349,0.189600738145823,0.1064018444920448,886951.0,0.9048707313030822,0.3406456500979197,866145.0,0.9011689728625116,0.3531060041909842,1673938.0,0.9055114347126356,0.2823384139675424,1157426.0,0.8952477307404534,0.2388213155743866,46623.0,32019.0,38553.0,44403.0,58609.0,73559.0
15,15,2022,324258.0,0.1032819544930271,0.3128774000949861,0.4599423915524058,0.1238982538595809,2159511.0,0.0246972578514302,0.040605025860021,0.2953650155058251,0.1965912653373842,0.1196099487337642,0.2147430598871689,0.108388426824406,401666.0,0.9369451235603712,0.3659433459640597,405073.0,0.9304174803060188,0.3947066331253873,763893.0,0.9352134395785796,0.3094504073214442,588879.0,0.9354400479555224,0.262442708943603,48569.0,32968.0,39439.0,45837.0,58561.0,73926.0
16,16,2022,304047.0,0.1164162119672287,0.3450913838978842,0.4278614819419366,0.1106309221929504,1944891.0,0.0355793718002705,0.0436955078716493,0.2529334548825615,0.2208103179047052,0.0908981531612825,0.2195033037841195,0.1365798905954112,377319.0,0.9354604459356672,0.3824588743211977,382629.0,0.9181530934665172,0.3966609953767226,678601.0,0.911780265575795,0.3518724552424768,506342.0,0.9236760924434472,0.3114080996638635,47295.0,32838.0,36659.0,42026.0,58583.0,70216.0
17,17,2022,415931.0,0.1201593533542823,0.412070752119943,0.3507312510969367,0.1170386434288379,3091499.0,0.0427404310983118,0.0672576636770705,0.3243316591724597,0.1989707905452985,0.0880851004642084,0.1645221298793886,0.1140922251632622,587159.0,0.9257833057144658,0.3236704197670477,569323.0,0.9069157578386962,0.3326723143101543,1143904.0,0.8946546213668279,0.2660546689232663,791113.0,0.8445455958883245,0.2244319079575231,43032.0,27314.0,35301.0,40667.0,55682.0,67351.0
18,18,2022,435260.0,0.1381840738868722,0.3698616918623351,0.4065638928456555,0.0853903414051371,3096121.0,0.0415978574480777,0.0854265708607641,0.3249821308663324,0.205130548838369,0.0715214295565321,0.1695812276070605,0.1017602348228638,592066.0,0.911464262430202,0.307703870852236,611300.0,0.8832144609847865,0.3175053165385244,1112694.0,0.8631285870149386,0.2501343585927488,780061.0,0.8497848245201337,0.2378160169525204,43207.0,25977.0,33568.0,40916.0,55685.0,65857.0
19,19,2022,109708.0,0.0884620993911109,0.3627994312174135,0.4108451525868669,0.1378933168046086,1030141.0,0.0166734456739417,0.0368803882187001,0.3016849149776584,0.1775184173816982,0.1065562869548925,0.2230413118204207,0.1376452349726882,165876.0,0.9554546769876292,0.3820263329233885,169999.0,0.9563115077147512,0.4314613615374208,381373.0,0.9494038644581552,0.3265149866403757,312893.0,0.93270542965167,0.3525710067019716,45966.0,31011.0,36375.0,43898.0,53866.0,69390.0
20,20,2022,531713.0,0.1151956036433188,0.3379605162935644,0.3763571701274936,0.1704867099356231,4286216.0,0.0389387749007516,0.0468984764183606,0.2355429591042541,0.1715104885054789,0.0687961129350457,0.2324117589967468,0.205901429139362,804952.0,0.9395640982319444,0.4599081684373726,840212.0,0.9115842192208632,0.485703608136994,1598273.0,0.913861399147705,0.4399448654891874,1042779.0,0.8970942069220803,0.3809579978116168,61166.0,33805.0,40888.0,50548.0,76711.0,99484.0
21,21,2022,698602.0,0.0934280176695743,0.3021534435916301,0.3872262031886539,0.2171923355501415,4947384.0,0.0435019800363181,0.0431603853672971,0.2296870426876102,0.1427313909734922,0.0744688506087257,0.2531008306612141,0.2133495196653423,968621.0,0.9477804012095546,0.5744568825164847,907291.0,0.9231106668092156,0.5212869961236252,1811372.0,0.9113230192362476,0.4418805192969749,1260100.0,0.8827212126021744,0.3792627569240536,62009.0,34472.0,42196.0,49021.0,77137.0,95136.0
22,22,2022,948938.0,0.1154090151305986,0.3647361576836421,0.4000535335290609,0.1198012936566983,6978952.0,0.0267386851206312,0.0548956347600613,0.2811804695031575,0.2193928257423177,0.096561919325423,0.1950348705650934,0.1261955949833155,1315373.0,0.9256309807180167,0.35998686304189,1219208.0,0.9217697062355232,0.370269059914305,2566809.0,0.9220814637941508,0.3146498239643074,1877562.0,0.9059855280411512,0.2712315225808788,47259.0,30404.0,35865.0,41762.0,63077.0,78984.0
23,23,2022,510406.0,0.1248319964890694,0.3219025638413341,0.3978832537235063,0.1553821859460899,3918565.0,0.0266931899815366,0.0329921795351104,0.2340479231555429,0.1959630630090351,0.1189075592723356,0.2539406645034598,0.1374554205429793,743021.0,0.9496407234788788,0.4492901277352861,781414.0,0.9274840225539854,0.4479034161148891,1399083.0,0.9420906407982944,0.381715738094166,995047.0,0.94092942343427,0.3174010875868175,54047.0,33274.0,39997.0,49014.0,68504.0,82324.0
24,24,2022,300650.0,0.1505671046066855,0.3565707633460835,0.4171162481290537,0.0757458839181772,1963322.0,0.0425829283225064,0.0814547995693014,0.3077248663235068,0.2137041198540025,0.1068989192806885,0.1515187014661884,0.0961156651838058,351516.0,0.9136824497320178,0.2585202380545978,379896.0,0.8891012277044243,0.2846331627603344,718726.0,0.8780954077075269,0.2410960505115996,513184.0,0.8374111429818545,0.221945734863129,40342.0,26775.0,32789.0,37485.0,50731.0,57266.0
25,25,2022,579156.0,0.1094316557197024,0.3484035389428755,0.4120167968561147,0.1301480084813072,4236010.0,0.0285882233516918,0.0558348540253682,0.3012216685040875,0.2097924698005906,0.0825576426873402,0.1973236607090162,0.1246814809219052,808963.0,0.9369142964511356,0.3653282041329455,794549.0,0.9215894803215408,0.3688834798105592,1519362.0,0.9133267779502184,0.3147432935666417,1113136.0,0.898849736240675,0.2669709721004441,45456.0,28414.0,35612.0,41874.0,57693.0,70894.0
26,26,2022,103247.0,0.1131364591707265,0.3972609373637975,0.3785485292550873,0.1110540742103886,785438.0,0.0218082140156193,0.0377139888826361,0.2770326874941116,0.2228387218341868,0.0946312757977077,0.228799727031287,0.1171753849444513,145978.0,0.9374494786885696,0.3553206647577032,146403.0,0.9407662411289386,0.407232092238547,266921.0,0.946130128390048,0.329393341100925,226136.0,0.9355741677574556,0.3198561927335762,43414.0,30133.0,35674.0,39948.0,50894.0,68235.0
27,27,2022,193132.0,0.1130988132468985,0.3019075036762421,0.4543213967649069,0.1306722863119524,1300094.0,0.0334937319916867,0.0385841331472955,0.2507749439655902,0.2159197719549509,0.1147009370091701,0.2256344541240864,0.1208920278072201,250983.0,0.9380117378467864,0.3868907455883466,263908.0,0.925436136835564,0.3996657926247025,450306.0,0.926352302656416,0.331385768788335,334897.0,0.9244304965407274,0.294759284197828,49244.0,33308.0,38758.0,44111.0,58817.0,74208.0
28,28,2022,264267.0,0.1364529055841251,0.4216871573068147,0.3681768817143268,0.0736830553947333,2223852.0,0.0550756075494232,0.0707380706989493,0.2788679282614131,0.2380108928112122,0.0869603732622494,0.1757634950527283,0.0945836323640242,456422.0,0.907079413349926,0.253995206190762,440794.0,0.8650321919082383,0.2944096335249572,788145.0,0.8530968286292497,0.2581834560899327,538491.0,0.8846665960990991,0.2823129820182696,44247.0,34591.0,37581.0,43743.0,59999.0,75253.0
29,29,2022,118758.0,0.1239579649370989,0.3717728489870156,0.3648764714798161,0.1393927145960693,1024780.0,0.0133209079021838,0.0413298464060578,0.2710845254591229,0.1679072581432112,0.0933224692129042,0.245977673256699,0.1670573196198208,182003.0,0.9620006263633016,0.4459102322489189,172049.0,0.947712570256148,0.4547657934658149,388745.0,0.943232710388558,0.4032746401882982,281983.0,0.9360777068121128,0.3798101303979317,55756.0,38365.0,42335.0,48955.0,67982.0,84072.0
30,30,2022,789299.0,0.1099519953781773,0.3134933656320355,0.3872638885897486,0.1892907504000385,6482223.0,0.0472166724285789,0.0456533198564751,0.2522403194089435,0.1522931253676401,0.0673125562017844,0.2591541512842122,0.1761298554523656,1183821.0,0.9458372507330076,0.5094798960315791,1233720.0,0.912289660538858,0.5022419998054664,2452956.0,0.9049224690536642,0.4204629027181898,1611726.0,0.8781095546017127,0.3520896231741623,60145.0,31962.0,40193.0,50489.0,76725.0,98247.0
31,31,2022,204740.0,0.145789782162743,0.4012943245091335,0.3767363485396112,0.0761795447885122,1453129.0,0.0500678191681536,0.0698809259191716,0.2574492698170637,0.2269805364836845,0.0910394053108843,0.1694123508649266,0.1351696924361154,274314.0,0.9194353915585788,0.273657195768353,275394.0,0.8866823532829328,0.3213250833351489,498637.0,0.8587128512324597,0.3032426394351001,404784.0,0.8751358749357682,0.3157980552591011,41866.0,26396.0,31961.0,39701.0,55322.0,73105.0
32,32,2022,1803672.0,0.0947566963394674,0.3027130209927304,0.3997955282335147,0.2027347544342874,13892241.0,0.0599913289727697,0.0610267990599932,0.2457399781647899,0.1451860070668224,0.0880800297086697,0.2229596362458727,0.177016220781082,2762250.0,0.9253152321477056,0.5029454249253326,2536794.0,0.8946638946638946,0.4596975552606951,5028601.0,0.8721025987148314,0.3686422923592466,3564596.0,0.8416218836580639,0.3218841630299759,53631.0,29259.0,37377.0,46298.0,71567.0,87776.0
33,33,2022,1033925.0,0.1110970331503735,0.3480175061053751,0.4098875643784607,0.1309978963657905,7372120.0,0.0372138543593972,0.0608203610359028,0.248896111294987,0.1931327759179177,0.1007459184061029,0.2276798261558412,0.1315111528298508,1420429.0,0.9257168080910768,0.3913606382297179,1376684.0,0.9006322438555253,0.404578683270816,2708393.0,0.9039921458961088,0.3542299806564261,1866614.0,0.8819354188921759,0.3084344165424667,46075.0,30324.0,35269.0,41354.0,59713.0,76062.0
34,34,2022,83510.0,0.0817027900850197,0.2726619566518979,0.4801341156747695,0.1655011375883127,514786.0,0.0264945045125547,0.0348474900249812,0.2561103060300785,0.2221797018566938,0.1420978814497674,0.2234598454503424,0.0948102706755817,112725.0,0.9431536926147704,0.3873763583943224,106486.0,0.9331837049001748,0.337997483237233,165282.0,0.9577872968623322,0.3081884294720538,130293.0,0.9149762458459012,0.2551480125563153,50304.0,41762.0,39250.0,47258.0,56830.0,71211.0
35,35,2022,1066973.0,0.1238878584556497,0.3867042558715169,0.3666831306884054,0.1227247549844279,8130929.0,0.0264087904346477,0.0560458712651407,0.3194862481273665,0.1905833884418373,0.087662430701338,0.1941395626502211,0.1256737083794484,1539071.0,0.9340290343980232,0.3670447952043797,1475428.0,0.9205755889138608,0.3820728629251986,2947765.0,0.9200662196613366,0.3100908654523003,2168665.0,0.9003589766054232,0.2571512889265977,47521.0,30152.0,36919.0,42690.0,62605.0,77691.0
36,36,2022,405237.0,0.1357723998548997,0.3898977635309708,0.3878545147654335,0.0864753218486959,2661141.0,0.035485906233454,0.0689309585625113,0.3057128502398031,0.2206459560015797,0.0840395153808084,0.1861859255108992,0.098998888070944,534957.0,0.910906857934376,0.2806057309279063,532522.0,0.8931199086610506,0.3285122492591855,931666.0,0.887325500769589,0.2783776589464464,661996.0,0.8968030018308267,0.2636118647242581,42362.0,30354.0,35332.0,40237.0,53732.0,70191.0
37,37,2022,363840.0,0.1287324098504837,0.3672603342128408,0.4016600703605981,0.1023471855760774,3043930.0,0.0358552923358947,0.0477852644443203,0.2267621134520176,0.2369177346391014,0.0892550091493562,0.2220238310342222,0.1414007549450874,596347.0,0.9293280589992068,0.372261451805744,593849.0,0.9131715301364488,0.4158312971816068,1037020.0,0.9019623536672388,0.3454938188270235,816714.0,0.9274886924921086,0.3416336685792089,48807.0,30994.0,37284.0,42769.0,62676.0,81633.0
38,38,2022,1198106.0,0.1164095664323524,0.3499081049589936,0.3860201017272261,0.1476622268814278,9151744.0,0.0277477167193487,0.0503914882234468,0.3299526297938404,0.1523430943872556,0.0888457981342135,0.2075554123891577,0.1431638603527371,1677321.0,0.941534744989182,0.423369170242309,1623572.0,0.9320793903812088,0.4318016078128965,3311797.0,0.923648399947219,0.3337013107989409,2539054.0,0.8999981883016273,0.2730761141748068,50871.0,32177.0,38087.0,44804.0,64722.0,80977.0
39,39,2022,112397.0,0.1231883413258361,0.315319803909357,0.3823767538279491,0.1791151009368577,778191.0,0.0481745484077816,0.0469075072829164,0.2470074827388134,0.1813115289177078,0.0802797770727238,0.2388655227315659,0.1574536328484909,150979.0,0.9493505719338452,0.4572622682624735,137922.0,0.9202447760328302,0.4678151418917939,283173.0,0.8961906678955974,0.374749711307222,206117.0,0.8741054837786306,0.3334707957131144,54012.0,35287.0,41160.0,48802.0,67148.0,85586.0
40,40,2022,500570.0,0.123802864734203,0.3748666520167009,0.3850410531993527,0.1162894300497432,3664922.0,0.0278622573686424,0.0673659630409596,0.2771524196149331,0.2010473892759518,0.1006433424776843,0.1979493697273775,0.1279792584944509,663662.0,0.9268302238187512,0.342278147611284,667920.0,0.8997275122769194,0.3696385794705953,1324722.0,0.9129379598134552,0.3169917914853078,1008618.0,0.8828724056084662,0.2979631535427684,43331.0,27141.0,34785.0,40386.0,57407.0,67170.0
41,41,2022,85108.0,0.1313860036659303,0.3706702072660619,0.3895050994031113,0.1084386896648963,605735.0,0.0292735272024895,0.0390286181250877,0.2924892898709831,0.1912767134142818,0.1320891148769676,0.2170602656277085,0.0987824708824816,111152.0,0.9262091550309486,0.3614599827263567,116031.0,0.9504701329817032,0.3833027380613801,212643.0,0.9364709865831464,0.2895980587181332,165909.0,0.9161287211664224,0.2717393269804531,45902.0,30523.0,38669.0,45237.0,52325.0,67981.0
42,42,2022,648096.0,0.099954327753913,0.3962483952994618,0.3785118254085814,0.1252854515380437,4868110.0,0.0353932018791687,0.0610532629706395,0.3129524599896058,0.2012314840872535,0.0783741534188833,0.1968659294880353,0.1141295081664136,964188.0,0.9389361825702042,0.3514065721622754,909015.0,0.912841922300512,0.3625539732567669,1776943.0,0.903601860048409,0.2982498594496278,1217964.0,0.868540449471413,0.2591193171555153,45072.0,30183.0,36093.0,41663.0,57539.0,72837.0
43,43,2022,2992526.0,0.1420803027275285,0.3571016592671208,0.3817159817491978,0.1191020562561528,19597383.0,0.0717835131354018,0.0671129915662718,0.2415235748569082,0.2026275651192814,0.0775494870922306,0.216459054762567,0.1229438134673389,4329357.0,0.9042552970337164,0.353335148845429,4238922.0,0.8761111905338197,0.3801947759359573,6992019.0,0.843478972239635,0.3290537396995059,4037085.0,0.8295943731677683,0.2995547529962832,48430.0,29317.0,36217.0,43687.0,64905.0,82824.0
44,44,2022,407295.0,0.1057169864594458,0.3574239801617991,0.4545231343375195,0.0823358990412354,2042912.0,0.029923951692486,0.0398955021067965,0.2200084976739086,0.2311543522187935,0.0996332685891511,0.2473014011372002,0.1320830265816638,494776.0,0.9472973628470256,0.3842728830824454,461217.0,0.930139175268908,0.4227207583415182,683220.0,0.9145209449372091,0.3664602909750885,403699.0,0.9357516367392538,0.3457551294404989,51104.0,37472.0,40700.0,43406.0,60973.0,90548.0
